Id,SalePrice
2736,134588.40315312322
2737,121910.50380943023
2738,123331.0707635216
2739,143668.45598192676
2740,134898.2363079604
2741,151396.5699663572
2742,152338.14663399034
2743,164303.4680580566
2744,168039.481318151
2745,141150.86284317414
2746,136606.78800122289
2747,153288.47195755295
2748,118773.62621508824
2749,137183.6531073741
2750,119313.41873486905
2751,133457.35811448382
2752,204569.90161886998
2753,151082.01067456853
2754,233456.77171348612
2755,143251.50706623733
2756,93868.03034818528
2757,65914.63544645172
2758,89773.04615139088
2759,170781.01707676006
2760,130930.96354810818
2761,142298.09759500582
2762,137984.2843422332
2763,183618.44642463583
2764,148537.7543720277
2765,274515.6183597261
2766,132691.52594838204
2767,83798.39502469532
2768,136637.91491837747
2769,146646.93647514563
2770,145609.2105084085
2771,103100.65063058725
2772,111691.38188923238
2773,169938.1063309026
2774,153552.72993914556
2775,129075.8953438651
2776,149878.8056159867
2777,148670.50727158814
2778,118360.49879391812
2779,123891.17730533279
2780,102384.35816939117
2781,95419.51453828608
2782,100755.81195992383
2783,115908.68253577012
2784,116262.25040625472
2785,133313.02688020904
2786,50056.24222081067
2787,127248.0636708276
2788,63878.35775862436
2789,176307.49079813407
2790,99086.38999391702
2791,113846.98346841976
2792,62988.0554436798
2793,174008.7617498142
2794,95710.67330935807
2795,129905.33809843735
2796,99313.06736789324
2797,224593.31592142978
2798,120051.94397256855
2799,121143.76527562574
2800,69799.44117754285
2801,124683.84663137805
2802,135078.31070633075
2803,177775.7343781378
2804,132866.9159941289
2805,108434.99946783029
2806,75681.50096003484
2807,172451.15194923308
2808,157174.25610255566
2809,126457.91341531248
2810,125526.3959675511
2811,177213.6267903683
2812,187248.88507313648
2813,151233.14713363693
2814,159594.89222343802
2815,115783.09113897098
2816,230480.3270517817
2817,166279.4511172914
2818,130429.0769939908
2819,184604.85281093424
2820,138324.2053739336
2821,122010.21313437592
2822,191800.0486005511
2823,318844.6199351097
2824,186869.08505119733
2825,168456.55689862248
2826,136860.8672373304
2827,130991.50874169159
2828,243261.403322239
2829,212801.37506539666
2830,242291.2670560053
2831,186776.85847722157
2832,253956.3058685923
2833,320034.1146244899
2834,243194.61988845118
2835,232309.56487388274
2836,199084.7274555181
2837,162498.96061715233
2838,145902.89807513566
2839,164500.09968837927
2840,205670.03850740538
2841,203627.8765742635
2842,226465.49453033146
2843,152217.35862587555
2844,181114.27187420253
2845,135202.32119378692
2846,205263.67672679853
2847,216681.6275134537
2848,211721.7461901385
2849,203735.44369329675
2850,266155.2972890183
2851,208008.98524760484
2852,235956.0655820669
2853,228938.2636849708
2854,140007.9470066977
2855,210318.46735126752
2856,211241.63217099325
2857,194232.67850606737
2858,218100.88488132518
2859,84503.24269975827
2860,141820.22776631347
2861,123759.43758514273
2862,199493.7395212761
2863,146736.0636114966
2864,266494.5400604151
2865,144616.75843918038
2866,145842.99560434953
2867,93486.37643222319
2868,99518.52277791488
2869,89917.95571936964
2870,115236.15485442744
2871,84299.09315733775
2872,27003.217943052587
2873,96638.15224399156
2874,147158.19220375596
2875,112078.79612603545
2876,167436.05702686362
2877,149616.54445286252
2878,164682.16861987382
2879,149066.26342928427
2880,102800.15154516161
2881,147582.06098825875
2882,203131.1110636189
2883,210150.43920992664
2884,203960.82271279203
2885,180571.88263498753
2886,249463.53518791345
2887,106095.68444936711
2888,147661.15471905575
2889,48153.75892310793
2890,78242.98322178831
2891,152761.83411603887
2892,23267.19872701002
2893,69000.72517147986
2894,51224.447295217135
2895,339232.79932154546
2896,281958.06248278316
2897,216908.6993995816
2898,151891.77184118354
2899,212959.47639625956
2900,159066.7355567813
2901,221654.5396525963
2902,192038.20576666226
2903,314142.52299664443
2904,351206.3141900587
2905,72668.60185918206
2906,195679.37419994274
2907,113600.52649930987
2908,111967.91669270868
2909,144528.1072966624
2910,78620.01828364597
2911,72908.77614177892
2912,156593.1800142178
2913,65258.421128183894
2914,74079.32237439492
2915,88910.8764406786
2916,73077.05405092676
2917,177077.676493452
2918,122601.68983724056
2919,227090.2604328688
